source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
Dendritic_cell,Neutrophils,Adam10,Adam10,Cd44,Cd44,0.7553631174965558,0.18837675350701402,0.13427516082827182,1.8888928787068453,1.0115840197675585,0
Dendritic_cell,Neutrophils,Adam10,Adam10,Notch2,Notch2,0.2950206652233812,0.18837675350701402,0.13427516082827182,0.5808268697796666,0.3575510153039692,0
Dendritic_cell,Neutrophils,Tnf,Tnf,Tnfrsf1a,Tnfrsf1a,0.25093485534343635,0.4088176352705411,0.533406903002075,0.4703087983750599,0.5018578506885675,0
Dendritic_cell,Neutrophils,Tnf,Tnf,Tnfrsf1b,Tnfrsf1b,0.3782719937020272,0.4088176352705411,0.533406903002075,0.7643212207207234,0.6488640618613992,0
Dendritic_cell,Neutrophils,Tnf,Tnf,Fas,Fas,0.20251918913599684,0.4088176352705411,0.533406903002075,0.3948998908623468,0.4641533969322109,0
Dendritic_cell,Neutrophils,Anxa1,Anxa1,Fpr1,Fpr1,0.11533162763235584,0.5110220440881763,0.6100377394292469,0.21352126221430764,0.4117795008217773,0
Dendritic_cell,Neutrophils,App,App,Fpr2,Fpr2,0.13698090926982878,0.5511022044088176,0.6240839790911366,0.2365689820429688,0.4303264805670527,0
Dendritic_cell,Neutrophils,App,App,Notch2,Notch2,0.2950206652233812,0.5511022044088176,0.6240839790911366,0.5808268697796666,0.6024554244354016,0
Dendritic_cell,Neutrophils,Icam1,Icam1,Itgam_Itgb2,Itgb2,0.16984845502853768,0.3907815631262525,0.37085965239925417,0.6508387747555469,0.5108492135774005,0
Dendritic_cell,Neutrophils,Anxa2,Anxa2,Tlr2,Tlr2,0.1454438102735682,0.7615230460921844,1.2416595594488633,0.2625414002058276,0.7521004798273454,0
Dendritic_cell,Neutrophils,Thbs1,Thbs1,Ptprj,Ptprj,0.49163550482188545,0.2124248496993988,0.18930012938210838,1.1530120676712254,0.6711560985266669,0
Dendritic_cell,Neutrophils,Cd14,Cd14,Tlr4,Tlr4,0.2387325329659516,0.38877755511022044,0.6621744020435988,0.4733183472359751,0.5677463746397869,0
Dendritic_cell,Neutrophils,Cd14,Cd14,Itgb2,Itgb2,0.16984845502853768,0.38877755511022044,0.6621744020435988,0.2981963127523744,0.4801853573979866,0
Dendritic_cell,Neutrophils,Cdh1,Cdh1,Igf1r,Igf1r,0.7270222397165912,0.10220440881763528,0.09521407926199911,1.9921180651311783,1.0436660721965887,0
Dendritic_cell,Neutrophils,Cd47,Cd47,Sirpa,Sirpa,0.2753395000984058,0.7134268537074149,0.9292518484579197,0.5330517083056914,0.7311517783818056,0
Dendritic_cell,Neutrophils,Selplg,Selplg,Itgb2,Itgb2,0.16984845502853768,0.6653306613226453,0.783435923544498,0.2981963127523744,0.5408161181484362,0
Dendritic_cell,Neutrophils,Selplg,Selplg,Itgam,Itgam,0.4754969494194056,0.6653306613226453,0.783435923544498,1.0034812367587194,0.8934585801516086,0
Dendritic_cell,Neutrophils,Selplg,Selplg,Sell,Sell,0.3200157449321,0.6653306613226453,0.783435923544498,0.6544201668411243,0.7189280451928111,0
Dendritic_cell,Neutrophils,Jag2,Jag2,Notch2,Notch2,0.2950206652233812,0.11623246492985972,0.07719406867621977,0.5808268697796666,0.3290104692279432,0
Dendritic_cell,Neutrophils,Col1a1,Col1a1,Cd44,Cd44,0.7553631174965558,0.8517034068136272,1.3230919595084891,1.8888928787068453,1.6059924191076673,0
Dendritic_cell,Neutrophils,Col4a1,Col4a1,Cd44,Cd44,0.7553631174965558,0.1402805611222445,0.09450120866993407,1.8888928787068453,0.9916970436883897,0
Dendritic_cell,Neutrophils,Fn1,Fn1,Cd44,Cd44,0.7553631174965558,0.5130260521042084,0.5632641058079857,1.8888928787068453,1.2260784922574155,0
Dendritic_cell,Neutrophils,Fn1,Fn1,C5ar1,C5ar1,0.49714623105687855,0.5130260521042084,0.5632641058079857,1.1215301907888222,0.842397148298404,0
Dendritic_cell,Neutrophils,Fn1,Fn1,Plaur,Plaur,0.7535918126353081,0.5130260521042084,0.5632641058079857,2.0697907155374233,1.3165274106727045,0
Dendritic_cell,Neutrophils,Vwf,Vwf,Sirpa,Sirpa,0.2753395000984058,0.21042084168336672,0.17578472716785093,0.5330517083056914,0.3544182177367712,0
Dendritic_cell,Neutrophils,Col1a2,Col1a2,Cd44,Cd44,0.7553631174965558,0.6973947895791583,0.8268931898654334,1.8888928787068453,1.3578930342861393,0
Dendritic_cell,Neutrophils,Col4a2,Col4a2,Cd44,Cd44,0.7553631174965558,0.15030060120240482,0.090121975574136,1.8888928787068453,0.9895074271404907,0
Dendritic_cell,Neutrophils,Lamc1,Lamc1,Cd44,Cd44,0.7553631174965558,0.23246492985971945,0.19557910125504713,1.8888928787068453,1.0422359899809461,0
Dendritic_cell,Neutrophils,Col6a1,Col6a1,Cd44,Cd44,0.7553631174965558,0.21643286573146292,0.13880325768977178,1.8888928787068453,1.0138480681983086,0
Dendritic_cell,Neutrophils,Col6a2,Col6a2,Cd44,Cd44,0.7553631174965558,0.23647294589178355,0.16671950626362123,1.8888928787068453,1.0278061924852333,0
Dendritic_cell,Neutrophils,Pglyrp1,Pglyrp1,Trem1,Trem1,0.4753001377681559,0.27054108216432865,0.21455762873017584,1.060415971081022,0.6374867999055989,0
Dendritic_cell,Neutrophils,Cxcl14,Cxcl14,Cxcr4,Cxcr4,0.17260381814603423,0.6633266533066132,0.7959212468035988,0.32712852905502104,0.5615248879293099,0
Dendritic_cell,Neutrophils,Hp,Hp,Tlr4,Tlr4,0.2387325329659516,0.2865731462925852,0.31052680176373326,0.4733183472359751,0.3919225744998542,0
Dendritic_cell,Neutrophils,Hp,Hp,Itgam,Itgam,0.4754969494194056,0.2865731462925852,0.31052680176373326,1.0034812367587194,0.6570040192612263,0
Dendritic_cell,Neutrophils,Tgfb1,Tgfb1,Cxcr4,Cxcr4,0.17260381814603423,0.6172344689378757,0.7423817572460475,0.32712852905502104,0.5347551431505343,0
Dendritic_cell,Neutrophils,Il1b,Il1b,Il1r2_Il1rap,Il1rap,0.2617594961621728,0.7595190380761523,1.6497756739135185,1.0396768552523588,1.3447262645829388,0
Dendritic_cell,Neutrophils,Dcn,Dcn,Tlr4,Tlr4,0.2387325329659516,0.3587174348697395,0.3002042668466818,0.4733183472359751,0.38676130704132844,0
Dendritic_cell,Neutrophils,Dcn,Dcn,Tlr2,Tlr2,0.1454438102735682,0.3587174348697395,0.3002042668466818,0.2625414002058276,0.2813728335262547,0.0020000000000000018
Dendritic_cell,Neutrophils,Lgals1,Lgals1,Ptprc,Ptprc,0.6754575870891557,0.9418837675350702,2.3116795250608906,1.5977951743065217,1.9547373496837062,0
Dendritic_cell,Neutrophils,Spp1,Spp1,Cd44,Cd44,0.7553631174965558,0.5711422845691383,0.6499698446749382,1.8888928787068453,1.2694313616908919,0
