source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Ccl5,Ccl5,Sdc1,Sdc1,0.5257234726688103,0.9131736526946108,3.317026695565829,0.47406698826601706,1.8955468419159232,0
NK_cell,Fibroblast,Mif,Mif,Cd44_Cd74,Cd74,0.5734190782422294,0.562125748502994,0.9663915433919247,0.9261507639043887,0.9462711536481567,0.0020000000000000018
NK_cell,Fibroblast,Mif,Mif,Egfr,Egfr,0.7990353697749196,0.562125748502994,0.9663915433919247,0.93653869138715,0.9514651173895373,0
NK_cell,Fibroblast,Mif,Mif,Ackr3,Ackr3,0.7304394426580921,0.562125748502994,0.9663915433919247,0.9037847818511274,0.935088162621526,0
NK_cell,Fibroblast,Vegfa,Vegfa,Nrp1,Nrp1,0.590032154340836,0.19199101796407186,0.29700534495653724,0.48029205815215253,0.3886487015543449,0
NK_cell,Fibroblast,Vegfa,Vegfa,Nrp2,Nrp2,0.2583065380493033,0.19199101796407186,0.29700534495653724,0.14509856209335723,0.22105195352494722,0
NK_cell,Fibroblast,Vegfa,Vegfa,Egfr,Egfr,0.7990353697749196,0.19199101796407186,0.29700534495653724,0.93653869138715,0.6167720181718436,0
NK_cell,Fibroblast,Vegfa,Vegfa,Itgb3,Itgb3,0.3177920685959271,0.19199101796407186,0.29700534495653724,0.21005174323535006,0.25352854409594366,0
NK_cell,Fibroblast,Vegfa,Vegfa,Itgb1,Itgb1,0.9592711682743837,0.19199101796407186,0.29700534495653724,2.0049207082254674,1.1509630265910022,0
NK_cell,Fibroblast,Vegfa,Vegfa,Ret,Ret,0.15594855305466238,0.19199101796407186,0.29700534495653724,0.09383960948699138,0.1954224772217643,0
NK_cell,Fibroblast,Vegfa,Vegfa,Ephb2,Ephb2,0.3954983922829582,0.19199101796407186,0.29700534495653724,0.245171645930364,0.2710884954434506,0
NK_cell,Fibroblast,Vegfa,Vegfa,Gpc1,Gpc1,0.7020364415862809,0.19199101796407186,0.29700534495653724,0.6580306359229904,0.47751799043976384,0
NK_cell,Fibroblast,Vegfa,Vegfa,Sirpa,Sirpa,0.40836012861736337,0.19199101796407186,0.29700534495653724,0.25437326512373776,0.2756893050401375,0
NK_cell,Fibroblast,Vegfa,Vegfa,Itga9,Itga9,0.44587352625937837,0.19199101796407186,0.29700534495653724,0.29041010674996665,0.29370772585325194,0
NK_cell,Fibroblast,S100a4,S100a4,Egfr,Egfr,0.7990353697749196,0.3910928143712575,0.6894434794284232,0.93653869138715,0.8129910854077866,0
NK_cell,Fibroblast,S100a4,S100a4,Erbb2,Erbb2,0.11039657020364416,0.3910928143712575,0.6894434794284232,0.0504012117606086,0.3699223455945159,0
