source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
Neutrophils,Endothelia,Tnf,Tnf,Tnfrsf21,Tnfrsf21,0.34545454545454546,0.15508758118480614,0.3407187102391943,0.2885885294358962,0.31465361983754525,0
Neutrophils,Endothelia,Tnf,Tnf,Tnfrsf1a,Tnfrsf1a,0.7454545454545455,0.15508758118480614,0.3407187102391943,0.8035419409945203,0.5721303256168573,0
Neutrophils,Endothelia,Tnf,Tnf,Ptprs,Ptprs,0.3090909090909091,0.15508758118480614,0.3407187102391943,0.23387734164604518,0.2872980259426198,0.0010000000000000009
Neutrophils,Endothelia,Tnf,Tnf,Sema4c,Sema4c,0.3090909090909091,0.15508758118480614,0.3407187102391943,0.22136799847256936,0.28104335435588185,0
Neutrophils,Endothelia,Anxa1,Anxa1,Egfr,Egfr,0.32727272727272727,0.31194646723086006,0.7127933042777557,0.29027834921189594,0.5015358267448258,0
Neutrophils,Endothelia,Anxa1,Anxa1,Adra2a,Adra2a,0.21818181818181817,0.31194646723086006,0.7127933042777557,0.18442633914200635,0.448609821709881,0
Neutrophils,Endothelia,App,App,Tnfrsf21,Tnfrsf21,0.34545454545454546,0.5577642196418028,1.2179608154942945,0.2885885294358962,0.7532746724650954,0
Neutrophils,Endothelia,App,App,Lrp6,Lrp6,0.34545454545454546,0.5577642196418028,1.2179608154942945,0.23573236172673767,0.7268465886105161,0
Neutrophils,Endothelia,App,App,Tspan15,Tspan15,0.3090909090909091,0.5577642196418028,1.2179608154942945,0.24029613610053954,0.729128475797417,0
Neutrophils,Endothelia,App,App,Tspan12,Tspan12,0.4909090909090909,0.5577642196418028,1.2179608154942945,0.4171344713226606,0.8175476434084775,0
Neutrophils,Endothelia,App,App,Cd74,Cd74,0.43636363636363634,0.5577642196418028,1.2179608154942945,0.3572564891632143,0.7876086523287544,0
Neutrophils,Endothelia,App,App,Rpsa,Rpsa,0.9636363636363636,0.5577642196418028,1.2179608154942945,2.8736674739622847,2.04581414472829,0
Neutrophils,Endothelia,App,App,Adra2a,Adra2a,0.21818181818181817,0.5577642196418028,1.2179608154942945,0.18442633914200635,0.7011935773181504,0
Neutrophils,Endothelia,App,App,Gpc1,Gpc1,0.34545454545454546,0.5577642196418028,1.2179608154942945,0.24777994350968346,0.732870379501989,0
Neutrophils,Endothelia,App,App,Notch2,Notch2,0.32727272727272727,0.5577642196418028,1.2179608154942945,0.2480222621074894,0.732991538800892,0
Neutrophils,Endothelia,App,App,Aplp2,Aplp2,0.9090909090909091,0.5577642196418028,1.2179608154942945,1.2205407311240137,1.2192507733091542,0
Neutrophils,Endothelia,App,App,Lrp1,Lrp1,0.32727272727272727,0.5577642196418028,1.2179608154942945,0.2383985437191554,0.7281796796067249,0
Neutrophils,Endothelia,App,App,Lrp10,Lrp10,0.5636363636363636,0.5577642196418028,1.2179608154942945,0.5708189992391945,0.8943899073667445,0
Neutrophils,Endothelia,App,App,Ncstn,Ncstn,0.2727272727272727,0.5577642196418028,1.2179608154942945,0.1695748534116553,0.6937678344529749,0
Neutrophils,Endothelia,Itgb2,Itgb2,Thy1,Thy1,0.7090909090909091,0.16984845502853768,0.2981963127523744,1.321526594872537,0.8098614538124557,0
Neutrophils,Endothelia,Anxa2,Anxa2,Robo4,Robo4,0.2545454545454545,0.5546152332218067,1.2497120398207242,0.3572886269843844,0.8035003334025543,0
Neutrophils,Endothelia,Cd14,Cd14,Tlr4,Tlr4,0.14545454545454545,0.6935642590041331,1.9270519051120736,0.10609923093024863,1.016575568021161,0
Neutrophils,Endothelia,Cd14,Cd14,Itgb1,Itgb1,0.9636363636363636,0.6935642590041331,1.9270519051120736,2.5257997735313524,2.226425839321713,0
Neutrophils,Endothelia,Cd14,Cd14,Itga4,Itga4,0.16363636363636364,0.6935642590041331,1.9270519051120736,0.09888131009626563,1.0129666076041697,0
Neutrophils,Endothelia,Csf1,Csf1,Sirpa,Sirpa,0.14545454545454545,0.4538476677819327,1.1027704622363335,0.10028132587338165,0.6015258940548576,0
Neutrophils,Endothelia,Sirpa,Sirpa,Cd47,Cd47,0.7636363636363637,0.2753395000984058,0.5330517083056914,0.8398064773449186,0.686429092825305,0
Neutrophils,Endothelia,Adam17,Adam17,Itgb1,Itgb1,0.9636363636363636,0.38122416847077345,0.7932326291289347,2.5257997735313524,1.6595162013301437,0
Neutrophils,Endothelia,Adam17,Adam17,Met,Met,0.16363636363636364,0.38122416847077345,0.7932326291289347,0.13333687629133564,0.46328475271013514,0
Neutrophils,Endothelia,Adam17,Adam17,Itga5,Itga5,0.8181818181818182,0.38122416847077345,0.7932326291289347,1.0108817490495554,0.902057189089245,0
Neutrophils,Endothelia,Adam17,Adam17,Notch1,Notch1,0.36363636363636365,0.38122416847077345,0.7932326291289347,0.26999484316514477,0.5316137361470397,0
Neutrophils,Endothelia,Adam17,Adam17,Rhbdf2,Rhbdf2,0.3090909090909091,0.38122416847077345,0.7932326291289347,0.24143661825742274,0.5173346236931787,0
Neutrophils,Endothelia,Alcam,Alcam,Nrp1,Nrp1,0.6,0.46526274355441843,1.0441636147760955,0.5916268910304874,0.8178952529032915,0
Neutrophils,Endothelia,Alcam,Alcam,Cd6,Cd6,0.18181818181818182,0.46526274355441843,1.0441636147760955,0.10095255862581828,0.5725580867009569,0.0040000000000000036
Neutrophils,Endothelia,Selplg,Selplg,Selp,Selp,0.2727272727272727,0.2637276126746703,0.5051405940115952,0.6600950373415819,0.5826178156765885,0
Neutrophils,Endothelia,Cd177,Cd177,Pecam1,Pecam1,0.4,0.11454438102735683,0.22373636168241384,0.8678432198221436,0.5457897907522787,0
Neutrophils,Endothelia,Sema4d,Sema4d,Plxnb2,Plxnb2,0.5636363636363636,0.3601653217870498,0.8190710460534406,0.5012795282263753,0.660175287139908,0
Neutrophils,Endothelia,Sema4d,Sema4d,Plxnb1,Plxnb1,0.10909090909090909,0.3601653217870498,0.8190710460534406,0.06639383870601295,0.44273244237972675,0
Neutrophils,Endothelia,Sema4d,Sema4d,Met,Met,0.16363636363636364,0.3601653217870498,0.8190710460534406,0.13333687629133564,0.4762039611723881,0
Neutrophils,Endothelia,Cklf,Cklf,Lrp6,Lrp6,0.34545454545454546,0.12222003542609723,0.21142171937606888,0.23573236172673767,0.22357704055140326,0.0010000000000000009
Neutrophils,Endothelia,Col1a1,Col1a1,Itga3_Itgb1,Itga3,0.16363636363636364,0.5711474119267861,1.195628762388578,1.3452393217724241,1.2704340420805011,0
Neutrophils,Endothelia,Col1a1,Col1a1,Itga1_Itgb1,Itga1,0.7454545454545455,0.5711474119267861,1.195628762388578,1.8697137117727025,1.5326712370806401,0
Neutrophils,Endothelia,Col1a1,Col1a1,Itga9_Itgb1,Itga9,0.32727272727272727,0.5711474119267861,1.195628762388578,1.3924776236432959,1.294053193015937,0
Neutrophils,Endothelia,Col1a1,Col1a1,Itga5,Itga5,0.8181818181818182,0.5711474119267861,1.195628762388578,1.0108817490495554,1.1032552557190667,0
Neutrophils,Endothelia,Col1a1,Col1a1,Sdc1,Sdc1,0.41818181818181815,0.5711474119267861,1.195628762388578,0.5257210046715793,0.8606748835300786,0
Neutrophils,Endothelia,Col1a1,Col1a1,Ddr2,Ddr2,0.45454545454545453,0.5711474119267861,1.195628762388578,0.4205885155374084,0.8081086389629932,0
Neutrophils,Endothelia,Col1a1,Col1a1,Cd93,Cd93,0.2,0.5711474119267861,1.195628762388578,0.3201063288584586,0.7578675456235182,0
