source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
T_CD4_cell,Neutrophils,Fn1,Fn1,Plaur,Plaur,0.7535918126353081,0.12930324493493658,0.1948159809893862,2.0697907155374233,1.1323033482634048,0
T_CD4_cell,Neutrophils,Col1a2,Col1a2,Cd44,Cd44,0.7553631174965558,0.2689836929665623,0.4332967993147409,1.8888928787068453,1.1610948390107931,0
T_CD4_cell,Neutrophils,Spp1,Spp1,Cd44,Cd44,0.7553631174965558,0.1867896557404052,0.28634294438833,1.8888928787068453,1.0876179115475877,0
T_CD4_cell,Neutrophils,Ccl5,Ccl5,Ccrl2,Ccrl2,0.571934658531785,0.2699719980233899,0.5639024566254224,1.534512170944771,1.0492073137850968,0
T_CD4_cell,Neutrophils,Mif,Mif,Cd44_Cd74,Cd74,0.13973627238732533,0.49761159611266675,0.8997873419413033,1.072607142435329,0.9861972421883161,0
T_CD4_cell,Neutrophils,Cxcl1,Cxcl1,Cxcr2,Cxcr2,0.38949025782326313,0.10690166364684565,0.1576508635933489,0.8291747064880425,0.4934127850406957,0
T_CD4_cell,Neutrophils,Fam3c,Fam3c,Lamp1,Lamp1,0.48533753198189333,0.16669411958491187,0.2673323673352675,1.0544578959928737,0.6608951316640705,0
T_CD4_cell,Neutrophils,Rarres2,Rarres2,Ccrl2,Ccrl2,0.571934658531785,0.3492011200790644,0.6014208884690606,1.534512170944771,1.0679665297069159,0
T_CD4_cell,Neutrophils,Il16,Il16,Cd9,Cd9,0.7970871875615037,0.11694943172459232,0.18284423463545232,2.0827219406566417,1.132783087646047,0
T_CD4_cell,Neutrophils,Rps19,Rps19,C5ar1,C5ar1,0.49714623105687855,0.9970350848295174,4.218883913877504,1.1215301907888222,2.670207052333163,0
T_CD4_cell,Neutrophils,Vasp,Vasp,Cxcr2,Cxcr2,0.38949025782326313,0.22747488057980564,0.3572235636275189,0.8291747064880425,0.5931991350577807,0
T_CD4_cell,Neutrophils,Gnai2,Gnai2,C5ar1,C5ar1,0.49714623105687855,0.6269148410476033,1.2057589925672558,1.1215301907888222,1.1636445916780391,0
T_CD4_cell,Neutrophils,Gnai2,Gnai2,Cxcr2,Cxcr2,0.38949025782326313,0.6269148410476033,1.2057589925672558,0.8291747064880425,1.017466849527649,0
T_CD4_cell,Neutrophils,Ltb,Ltb,Tnfrsf1a,Tnfrsf1a,0.25093485534343635,0.5280843353648493,1.048051306294015,0.4703087983750599,0.7591800523345376,0
T_CD4_cell,Neutrophils,Psen1,Psen1,Notch2,Notch2,0.2950206652233812,0.18135397792785374,0.29009829888003424,0.5808268697796666,0.4354625843298504,0
T_CD4_cell,Neutrophils,Lrpap1,Lrpap1,Sorl1,Sorl1,0.7089155678016139,0.11266677647833964,0.17341510778923344,1.6893742153339164,0.9313946615615749,0
T_CD4_cell,Neutrophils,Gnai2,Gnai2,Igf1r,Igf1r,0.7270222397165912,0.6269148410476033,1.2057589925672558,1.9921180651311783,1.598938528849217,0
T_CD4_cell,Neutrophils,Vim,Vim,Cd44,Cd44,0.7553631174965558,0.4457255806292209,0.7858817233366533,1.8888928787068453,1.3373873010217494,0
T_CD4_cell,Neutrophils,Cirbp,Cirbp,Trem1,Trem1,0.4753001377681559,0.16949431724592323,0.2662324860487405,1.060415971081022,0.6633242285648813,0
T_CD4_cell,Neutrophils,Timp2,Timp2,Cd44,Cd44,0.7553631174965558,0.13095042002964916,0.20036591096860612,1.8888928787068453,1.0446293948377257,0
T_CD4_cell,Neutrophils,Hsp90b1,Hsp90b1,Tlr4,Tlr4,0.2387325329659516,0.3022566298797562,0.4901770745032793,0.4733183472359751,0.4817477108696272,0
T_CD4_cell,Neutrophils,Hspa4,Hspa4,Tlr4,Tlr4,0.2387325329659516,0.649151704826223,1.2711849187263042,0.4733183472359751,0.8722516329811396,0
T_CD4_cell,Neutrophils,Pkm,Pkm,Cd44,Cd44,0.7553631174965558,0.4742217097677483,0.841084886942753,1.8888928787068453,1.3649888828247991,0
T_CD4_cell,Neutrophils,Psen1,Psen1,Cd44,Cd44,0.7553631174965558,0.18135397792785374,0.29009829888003424,1.8888928787068453,1.0894955887934397,0
T_CD4_cell,Neutrophils,Hspa1a,Hspa1a,Tlr4,Tlr4,0.2387325329659516,0.4982704661505518,1.4261010972948693,0.4733183472359751,0.9497097222654223,0
T_CD4_cell,Neutrophils,Cd40lg,Cd40lg,Cd53,Cd53,0.3802401102145247,0.13671553286114313,0.23091132471213663,0.7502668001337585,0.49058906242294753,0
T_CD4_cell,Neutrophils,Cd40lg,Cd40lg,Cd9,Cd9,0.7970871875615037,0.13671553286114313,0.23091132471213663,2.0827219406566417,1.1568166326843892,0
T_CD4_cell,Endothelia,Tnf,Tnf,Tnfrsf21,Tnfrsf21,0.34545454545454546,0.121232086970845,0.20106661822587546,0.2885885294358962,0.24482757383088583,0
T_CD4_cell,Endothelia,Tnf,Tnf,Tnfrsf1a,Tnfrsf1a,0.7454545454545455,0.121232086970845,0.20106661822587546,0.8035419409945203,0.5023042796101979,0
T_CD4_cell,Endothelia,Thy1,Thy1,Itgav_Itgb3,Itgb3,0.23636363636363636,0.3933454126173612,0.7158344449340868,0.6048365654294044,0.6603355051817457,0
T_CD4_cell,Endothelia,H2-K1,H2-K1,Aplp2,Aplp2,0.9090909090909091,0.8664140998188108,2.029214320781621,1.2205407311240137,1.6248775259528174,0
T_CD4_cell,Endothelia,Itgb2,Itgb2,Thy1,Thy1,0.7090909090909091,0.10097183330588042,0.14827593917461282,1.321526594872537,0.73490126702357494,0
T_CD4_cell,Endothelia,St6gal1,St6gal1,Egfr,Egfr,0.32727272727272727,0.3231757535826058,0.571600140333861,0.29027834921189594,0.4309392447728785,0
T_CD4_cell,Endothelia,Cd40lg,Cd40lg,Itga2b_Itgb3,Itga2b,0.10909090909090909,0.13671553286114313,0.23091132471213663,0.10507602904919144,0.16799367688066402,0
T_CD4_cell,Endothelia,Cd40lg,Cd40lg,Itga5_Itgb1,Itga5,0.8181818181818182,0.13671553286114313,0.23091132471213663,1.768340761290454,0.9996260430012953,0
T_CD4_cell,Endothelia,Cd40lg,Cd40lg,Cd40,Cd40,0.14545454545454545,0.13671553286114313,0.23091132471213663,0.08818471449812247,0.15954801960512954,0
T_CD4_cell,Endothelia,Adam17,Adam17,Itgb1,Itgb1,0.9636363636363636,0.21594465491681766,0.3630579273555783,2.5257997735313524,1.4444288504434653,0
T_CD4_cell,Endothelia,Adam17,Adam17,Itga5,Itga5,0.8181818181818182,0.21594465491681766,0.3630579273555783,1.0108817490495554,0.6869698382025669,0
T_CD4_cell,Endothelia,Alcam,Alcam,Nrp1,Nrp1,0.6,0.13210344259594795,0.23506166256535452,0.5916268910304874,0.41334427679792096,0
T_CD4_cell,Endothelia,Selplg,Selplg,Selp,Selp,0.2727272727272727,0.37950914182177564,0.6746682774432415,0.6600950373415819,0.6673816573924117,0
T_CD4_cell,Endothelia,Sema4d,Sema4d,Plxnb2,Plxnb2,0.5636363636363636,0.3291055839235711,0.5724523355162804,0.5012795282263753,0.5368659318713278,0
T_CD4_cell,Endothelia,Col1a1,Col1a1,Itga3_Itgb1,Itga3,0.16363636363636364,0.4460550156481634,0.7678580692634959,1.3452393217724241,1.05654869551796,0
T_CD4_cell,Endothelia,Col1a1,Col1a1,Itga1_Itgb1,Itga1,0.7454545454545455,0.4460550156481634,0.7678580692634959,1.8697137117727025,1.3187858905180991,0
T_CD4_cell,Endothelia,Col1a1,Col1a1,Itga9_Itgb1,Itga9,0.32727272727272727,0.4460550156481634,0.7678580692634959,1.3924776236432959,1.080167846453396,0
T_CD4_cell,Endothelia,Col1a1,Col1a1,Itga5,Itga5,0.8181818181818182,0.4460550156481634,0.7678580692634959,1.0108817490495554,0.8893699091565257,0.0010000000000000009
T_CD4_cell,Endothelia,Fn1,Fn1,Itgav_Itgb1,Itgav,0.7636363636363637,0.12930324493493658,0.1948159809893862,1.797799244673008,0.9963076128311971,0
T_CD4_cell,Endothelia,Fn1,Fn1,Itga5_Itgb1,Itga5,0.8181818181818182,0.12930324493493658,0.1948159809893862,1.768340761290454,0.9815783711399201,0
T_CD4_cell,Endothelia,Fn1,Fn1,Itga4_Itgb1,Itga4,0.16363636363636364,0.12930324493493658,0.1948159809893862,1.312340541813809,0.7535782614015976,0
T_CD4_cell,Endothelia,Fn1,Fn1,Itga3_Itgb1,Itga3,0.16363636363636364,0.12930324493493658,0.1948159809893862,1.3452393217724241,0.7700276513809051,0
T_CD4_cell,Endothelia,Fn1,Fn1,Sdc1,Sdc1,0.41818181818181815,0.12930324493493658,0.1948159809893862,0.5257210046715793,0.3602684928304828,0.0040000000000000036
T_CD4_cell,Endothelia,Fn1,Fn1,Robo4,Robo4,0.2545454545454545,0.12930324493493658,0.1948159809893862,0.3572886269843844,0.2760523039868853,0.0040000000000000036
T_CD4_cell,Endothelia,Col1a2,Col1a2,Itga3_Itgb1,Itga3,0.16363636363636364,0.2689836929665623,0.4332967993147409,1.3452393217724241,0.8892680605435825,0
T_CD4_cell,Endothelia,Col1a2,Col1a2,Itga1_Itgb1,Itga1,0.7454545454545455,0.2689836929665623,0.4332967993147409,1.8697137117727025,1.1515052555437217,0
T_CD4_cell,Endothelia,Col1a2,Col1a2,Itga9_Itgb1,Itga9,0.32727272727272727,0.2689836929665623,0.4332967993147409,1.3924776236432959,0.9128872114790184,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,Acvr1,0.3090909090909091,0.2707955855707462,0.47550708346977427,0.2974495809312701,0.3864783322005222,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Acvr1_Tgfbr2,Acvr1,0.3090909090909091,0.2707955855707462,0.47550708346977427,0.30241347618596776,0.388960279827871,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Itgb1,Itgb1,0.9636363636363636,0.2707955855707462,0.47550708346977427,2.5257997735313524,1.5006534285005633,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Itgb5,Itgb5,0.4727272727272727,0.2707955855707462,0.47550708346977427,0.49968435055316,0.48759571701146714,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Sdc2,Sdc2,0.36363636363636365,0.2707955855707462,0.47550708346977427,0.3035995144003231,0.3895532989350487,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Acvrl1,Acvrl1,0.38181818181818183,0.2707955855707462,0.47550708346977427,0.2612235039227347,0.3683652936962545,0
T_CD4_cell,Endothelia,Lgals1,Lgals1,Itgb1,Itgb1,0.9636363636363636,0.7967385933124691,1.740115921115338,2.5257997735313524,2.132957847323345,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itgav_Itgb1,Itgav,0.7636363636363637,0.1867896557404052,0.28634294438833,1.797799244673008,1.042071094530669,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itgav_Itgb3,Itgb3,0.23636363636363636,0.1867896557404052,0.28634294438833,0.6048365654294044,0.4455897549088672,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itga5_Itgb1,Itga5,0.8181818181818182,0.1867896557404052,0.28634294438833,1.768340761290454,1.027341852839392,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itga4_Itgb1,Itga4,0.16363636363636364,0.1867896557404052,0.28634294438833,1.312340541813809,0.7993417431010695,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itga9_Itgb1,Itga9,0.32727272727272727,0.1867896557404052,0.28634294438833,1.3924776236432959,0.839410284015813,0
T_CD4_cell,Endothelia,Spp1,Spp1,Itgav_Itgb5,Itgb5,0.4727272727272727,0.1867896557404052,0.28634294438833,0.7847415331839117,0.5355422387861208,0
T_CD4_cell,Endothelia,Calr,Calr,Scarf1,Scarf1,0.3090909090909091,0.41179377367814196,0.7026732218195492,0.2456901814702561,0.47418170164490264,0
T_CD4_cell,Endothelia,Ecm1,Ecm1,Itgb4,Itgb4,0.2545454545454545,0.11826717180036238,0.1987969688843588,0.23075682628842006,0.21477689758638943,0
T_CD4_cell,Endothelia,Fam3c,Fam3c,Lamp1,Lamp1,0.8,0.16669411958491187,0.2673323673352675,1.254044453050734,0.7606884101930007,0
T_CD4_cell,Endothelia,Fam3c,Fam3c,Lifr,Lifr,0.2,0.16669411958491187,0.2673323673352675,0.2489629208059966,0.25814764407063207,0
T_CD4_cell,Endothelia,Lrig1,Lrig1,Egfr,Egfr,0.32727272727272727,0.2956679295009059,0.5367229853063765,0.29027834921189594,0.41350066725913626,0
T_CD4_cell,Endothelia,Lrig1,Lrig1,Met,Met,0.16363636363636364,0.2956679295009059,0.5367229853063765,0.13333687629133564,0.33502993079885607,0
T_CD4_cell,Endothelia,Txlna,Txlna,Stx3,Stx3,0.2727272727272727,0.13786855542744195,0.214913092681896,0.1909798310059817,0.20294646184393886,0
T_CD4_cell,Endothelia,Col3a1,Col3a1,Itga1_Itgb1,Itga1,0.7454545454545455,0.2698072805139186,0.4329618631587267,1.8697137117727025,1.1513377874657147,0
T_CD4_cell,Endothelia,Psen1,Psen1,Ncstn,Ncstn,0.2727272727272727,0.18135397792785374,0.29009829888003424,0.1695748534116553,0.22983657614584477,0.0020000000000000018
T_CD4_cell,Endothelia,Arf1,Arf1,Insr,Insr,0.38181818181818183,0.2564651622467468,0.3996870311101904,0.5022120954326289,0.45094956327140967,0.0020000000000000018
T_CD4_cell,Endothelia,Timp1,Timp1,Cd63,Cd63,0.8363636363636363,0.3111513753912041,0.5280302778616848,1.5825219312990988,1.0552761045803918,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Eng,Eng,0.6181818181818182,0.2707955855707462,0.47550708346977427,1.022561072776993,0.7490340781233836,0
T_CD4_cell,Endothelia,Timp2,Timp2,Itgb1,Itgb1,0.9636363636363636,0.13095042002964916,0.20036591096860612,2.5257997735313524,1.3630828422499792,0
T_CD4_cell,Endothelia,Igfbp4,Igfbp4,Fzd8,Fzd8,0.10909090909090909,0.35084829517377697,0.6183169241429458,0.05903825556901777,0.3386775898559818,0.009000000000000008
T_CD4_cell,Endothelia,Gnai2,Gnai2,Ednra,Ednra,0.4727272727272727,0.6269148410476033,1.2057589925672558,0.6000563113967919,0.9029076519820238,0
T_CD4_cell,Endothelia,Gnai2,Gnai2,Cav1,Cav1,0.509090909090909,0.6269148410476033,1.2057589925672558,0.6290142190290146,0.9173866057981352,0
T_CD4_cell,Endothelia,Psen1,Psen1,Notch4,Notch4,0.10909090909090909,0.18135397792785374,0.29009829888003424,0.069266738950901,0.17968251891546763,0
T_CD4_cell,Endothelia,Ltb,Ltb,Tnfrsf1a,Tnfrsf1a,0.7454545454545455,0.5280843353648493,1.048051306294015,0.8035419409945203,0.9257966236442676,0
T_CD4_cell,Endothelia,Psen1,Psen1,Notch3,Notch3,0.4727272727272727,0.18135397792785374,0.29009829888003424,0.6147676762457245,0.45243298756287936,0
T_CD4_cell,Endothelia,Serping1,Serping1,Selp,Selp,0.2727272727272727,0.121232086970845,0.1797978017280253,0.6600950373415819,0.4199464195348036,0
T_CD4_cell,Endothelia,Hsp90aa1,Hsp90aa1,Egfr,Egfr,0.32727272727272727,0.8939219239005106,2.5820138527583696,0.29027834921189594,1.4361461009851328,0
T_CD4_cell,Endothelia,Ltb,Ltb,Cd40,Cd40,0.14545454545454545,0.5280843353648493,1.048051306294015,0.08818471449812247,0.5681180103960688,0
T_CD4_cell,Endothelia,Tln1,Tln1,Itgb5,Itgb5,0.4727272727272727,0.47899851754241474,0.8568254130463373,0.49968435055316,0.6782548817997487,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Cav1,Cav1,0.509090909090909,0.2707955855707462,0.47550708346977427,0.6290142190290146,0.5522606512493944,0
T_CD4_cell,Endothelia,Selplg,Selplg,Esam,Esam,0.7818181818181819,0.37950914182177564,0.6746682774432415,0.9222342401481224,0.798451258795682,0
T_CD4_cell,Endothelia,Icam1,Icam1,Cav1,Cav1,0.509090909090909,0.13309174765277548,0.2179919004636764,0.6290142190290146,0.4235030597463455,0
T_CD4_cell,Endothelia,Hspa4,Hspa4,Tlr4,Tlr4,0.14545454545454545,0.649151704826223,1.2711849187263042,0.10609923093024863,0.6886420748282764,0
T_CD4_cell,Endothelia,Gnai2,Gnai2,S1pr3,S1pr3,0.5636363636363636,0.6269148410476033,1.2057589925672558,0.6053983584624496,0.9055786755148527,0
T_CD4_cell,Endothelia,Gnai2,Gnai2,Ednrb,Ednrb,0.36363636363636365,0.6269148410476033,1.2057589925672558,0.5321508662773362,0.868954929422296,0
T_CD4_cell,Endothelia,Cd40lg,Cd40lg,Traf3,Traf3,0.6727272727272727,0.13671553286114313,0.23091132471213663,0.7849819269511185,0.5079466258316275,0.0010000000000000009
T_CD4_cell,Endothelia,Sptan1,Sptan1,Ptpra,Ptpra,0.6363636363636364,0.31889309833635315,0.5451566188160543,0.5906663898920073,0.5679115043540308,0
T_CD4_cell,Endothelia,Hspa8,Hspa8,Ldlr,Ldlr,0.2545454545454545,0.9631032778784385,3.0138642719043807,0.17692576240983474,1.5953950171571076,0
T_CD4_cell,Endothelia,Pdap1,Pdap1,Pdgfrb,Pdgfrb,0.6,0.24542908911217262,0.40071923361741457,0.7910634487518786,0.5958913411846466,0
T_CD4_cell,Endothelia,Sparc,Sparc,Eng,Eng,0.6181818181818182,0.4803162576181848,0.8478088280740076,1.022561072776993,0.9351849504255003,0
T_CD4_cell,Endothelia,Lgals3,Lgals3,Eng,Eng,0.6181818181818182,0.1368802503706144,0.22053219003928798,1.022561072776993,0.6215466314081405,0
T_CD4_cell,Endothelia,Tgfb1,Tgfb1,Lpp,Lpp,0.9272727272727272,0.2707955855707462,0.47550708346977427,1.631349988141188,1.0534285358054811,0
T_CD4_cell,Endothelia,Lgals3,Lgals3,Mcam,Mcam,0.6909090909090909,0.1368802503706144,0.22053219003928798,0.7717977471165314,0.4961649685779097,0
T_CD4_cell,T_CD8_cell,Tnf,Tnf,Icos,Icos,0.3338052095130238,0.121232086970845,0.20106661822587546,0.4352646254009462,0.3181656218134108,0
T_CD4_cell,T_CD8_cell,Thy1,Thy1,Itgav_Itgb3,Itgb3,0.12202718006795017,0.3933454126173612,0.7158344449340868,0.5738824388924054,0.6448584419132461,0
T_CD4_cell,T_CD8_cell,H2-K1,H2-K1,Cd8a,Cd8a,0.5056625141562854,0.8664140998188108,2.029214320781621,0.8570058734718319,1.4431100971267263,0
T_CD4_cell,T_CD8_cell,H2-K1,H2-K1,Cd3d,Cd3d,0.8202151755379389,0.8664140998188108,2.029214320781621,1.5476247688793008,1.788419544830461,0
T_CD4_cell,T_CD8_cell,H2-K1,H2-K1,Cd3g,Cd3g,0.7661381653454133,0.8664140998188108,2.029214320781621,1.4631015938106062,1.7461579572961137,0
T_CD4_cell,T_CD8_cell,H2-K1,H2-K1,Cd8b1,Cd8b1,0.6322197055492639,0.8664140998188108,2.029214320781621,1.2252257784733138,1.6272200496274674,0
T_CD4_cell,T_CD8_cell,H2-K1,H2-K1,Aplp2,Aplp2,0.40968289920724804,0.8664140998188108,2.029214320781621,0.5045239815469199,1.2668691511642705,0
T_CD4_cell,T_CD8_cell,Itgb2,Itgb2,Thy1,Thy1,0.7355605889014722,0.10097183330588042,0.14827593917461282,1.3712892649364703,0.7597826020555416,0
T_CD4_cell,T_CD8_cell,Icam1,Icam1,Itgal_Itgb2,Itgb2,0.289920724801812,0.13309174765277548,0.2179919004636764,0.3804222026210582,0.29920705154236726,0
T_CD4_cell,T_CD8_cell,Icam1,Icam1,Il2rg,Il2rg,0.60079275198188,0.13309174765277548,0.2179919004636764,0.8174746060437227,0.5177332532536996,0
T_CD4_cell,T_CD8_cell,Lck,Lck,Cd8a_Cd8b1,Cd8a,0.5056625141562854,0.5872179212650305,1.1279797966527976,1.0411158259725728,1.0845478113126852,0
T_CD4_cell,T_CD8_cell,Itgav,Itgav,Thy1,Thy1,0.7355605889014722,0.2108384121232087,0.41889010709554136,1.3712892649364703,0.8950896860160058,0
T_CD4_cell,T_CD8_cell,B2m,B2m,Cd3d,Cd3d,0.8202151755379389,0.9568440125185307,2.821945735463455,1.5476247688793008,2.1847852521713778,0
T_CD4_cell,T_CD8_cell,B2m,B2m,Cd3g,Cd3g,0.7661381653454133,0.9568440125185307,2.821945735463455,1.4631015938106062,2.1425236646370305,0
T_CD4_cell,T_CD8_cell,B2m,B2m,Cd247,Cd247,0.6319365798414496,0.9568440125185307,2.821945735463455,0.9460221677183956,1.8839839515909254,0
T_CD4_cell,T_CD8_cell,B2m,B2m,Klrc1,Klrc1,0.10560588901472254,0.9568440125185307,2.821945735463455,0.10214638194258949,1.4620460587030222,0.0020000000000000018
T_CD4_cell,T_CD8_cell,Alcam,Alcam,Cd6,Cd6,0.5240656851642129,0.13210344259594795,0.23506166256535452,0.7630534146618593,0.4990575386136069,0
T_CD4_cell,T_CD8_cell,Selplg,Selplg,Itgb2,Itgb2,0.289920724801812,0.37950914182177564,0.6746682774432415,0.31046559749835423,0.4925669374707979,0
T_CD4_cell,T_CD8_cell,Col1a1,Col1a1,Itga1_Itgb1,Itga1,0.11409966024915062,0.4460550156481634,0.7678580692634959,0.6211851607346712,0.6945216149990836,0.0030000000000000027
T_CD4_cell,T_CD8_cell,Fn1,Fn1,Itgav_Itgb1,Itgav,0.5738958097395244,0.12930324493493658,0.1948159809893862,1.0627366356837213,0.6287763083365537,0.0030000000000000027
T_CD4_cell,T_CD8_cell,Fn1,Fn1,Itgav_Itgb3,Itgb3,0.12202718006795017,0.12930324493493658,0.1948159809893862,0.5738824388924054,0.38434920994089583,0
T_CD4_cell,T_CD8_cell,Fn1,Fn1,Itga4_Itgb1,Itga4,0.355039637599094,0.12930324493493658,0.1948159809893862,0.7852080811453122,0.4900120310673492,0
T_CD4_cell,T_CD8_cell,Col1a2,Col1a2,Itga1_Itgb1,Itga1,0.11409966024915062,0.2689836929665623,0.4332967993147409,0.6211851607346712,0.5272409800247061,0
T_CD4_cell,T_CD8_cell,Tgfb1,Tgfb1,Tgfbr1_Tgfbr2,Tgfbr1,0.10560588901472254,0.2707955855707462,0.47550708346977427,0.5400439627533724,0.5077755231115734,0
T_CD4_cell,T_CD8_cell,Tgfb1,Tgfb1,Itgb1,Itgb1,0.6540203850509626,0.2707955855707462,0.47550708346977427,1.1034469969718839,0.7894770402208291,0.008000000000000007
T_CD4_cell,T_CD8_cell,Spp1,Spp1,Itgav_Itgb1,Itgav,0.5738958097395244,0.1867896557404052,0.28634294438833,1.0627366356837213,0.6745397900360257,0
T_CD4_cell,T_CD8_cell,Spp1,Spp1,Itgav_Itgb3,Itgb3,0.12202718006795017,0.1867896557404052,0.28634294438833,0.5738824388924054,0.4301126916403677,0
T_CD4_cell,T_CD8_cell,Spp1,Spp1,Itga4_Itgb1,Itga4,0.355039637599094,0.1867896557404052,0.28634294438833,0.7852080811453122,0.5357755127668211,0
T_CD4_cell,T_CD8_cell,Calr,Calr,Itgav,Itgav,0.5738958097395244,0.41179377367814196,0.7026732218195492,1.022026274395559,0.8623497481075542,0
T_CD4_cell,T_CD8_cell,Ybx1,Ybx1,Notch1,Notch1,0.2556625141562854,0.6399275242958327,1.2468428831976626,0.27559004080942545,0.761216462003544,0
T_CD4_cell,T_CD8_cell,Fam3c,Fam3c,Pdcd1,Pdcd1,0.2630237825594564,0.16669411958491187,0.2673323673352675,0.3328297809132783,0.3000810741242729,0
T_CD4_cell,T_CD8_cell,Txlna,Txlna,Stx4a,Stx4a,0.18827859569648925,0.13786855542744195,0.214913092681896,0.18367665442863026,0.19929487355526315,0
T_CD4_cell,T_CD8_cell,Col3a1,Col3a1,Itga1_Itgb1,Itga1,0.11409966024915062,0.2698072805139186,0.4329618631587267,0.6211851607346712,0.5270735119466989,0
T_CD4_cell,T_CD8_cell,Psen1,Psen1,Notch1,Notch1,0.2556625141562854,0.18135397792785374,0.29009829888003424,0.27559004080942545,0.2828441698447298,0
T_CD4_cell,T_CD8_cell,Sertad1,Sertad1,Ar,Ar,0.13335220838052095,0.13408005270960302,0.20928167182631394,0.15640716864513118,0.18284442023572256,0
T_CD4_cell,T_CD8_cell,Arf6,Arf6,Smap1,Smap1,0.45696489241223104,0.2103442595947949,0.3286278511808443,0.5610703624062889,0.4448491067935666,0
T_CD4_cell,T_CD8_cell,Cd40lg,Cd40lg,Traf3,Traf3,0.48187995469988676,0.13671553286114313,0.23091132471213663,0.6363017986279279,0.43360656167003225,0
T_CD4_cell,T_CD8_cell,Sptan1,Sptan1,Ptpra,Ptpra,0.23782559456398641,0.31889309833635315,0.5451566188160543,0.24035279979389745,0.39275470930497586,0
T_CD4_cell,T_CD8_cell,Hspa8,Hspa8,Ldlr,Ldlr,0.11919592298980747,0.9631032778784385,3.0138642719043807,0.12175393270178866,1.5678091023030847,0
T_CD4_cell,T_CD8_cell,Cd40lg,Cd40lg,Cd53,Cd53,0.3485277463193658,0.13671553286114313,0.23091132471213663,0.40914934200126907,0.32003033335670283,0
T_CD4_cell,T_CD8_cell,H2-T23,H2-T23,Cd8a,Cd8a,0.5056625141562854,0.2134738922747488,0.34410621430573823,0.8570058734718319,0.600556043888785,0
T_CD4_cell,T_CD8_cell,H2-T23,H2-T23,Cd8b1,Cd8b1,0.6322197055492639,0.2134738922747488,0.34410621430573823,1.2252257784733138,0.784665996389526,0
T_CD4_cell,Dendritic_cell,Tnf,Tnf,Tnfrsf21,Tnfrsf21,0.22244488977955912,0.121232086970845,0.20106661822587546,0.17572284033985916,0.18839472928286732,0
